State,Provider Name,Address,City,Zip,Phone
CA,"GUARDIAN ANGEL HOME CARE, INC                     ","3505 CAMINO DEL RIO SOUTH, SUITE 220                                                                ",SAN DIEGO           ,92108,6196404383
CA,MEDIA HOME HEALTH                                 ,225 E BROADWAY SUITE 111                                                                            ,GLENDALE            ,91205,8669993840
CA,SUPPORTIVE HOME HEALTH CARE CORP                  ,"4520 WILSHIRE BLVD, SUITE 203                                                                       ",LOS ANGELES         ,90010,2133831188
CA,WESCARE HOME HEALTH PROVIDERS INC                 ,"16921 PARTHENIA STREET, SUITE 304                                                                   ",NORTH HILLS         ,91343,8186728808
CA,"HEALTHNET HOME CARE SERVICES, INC                 ",2025 N GLENOAKS BLVD SUITE 203                                                                      ,BURBANK             ,91504,8188468483
CA,"CITY OF ANGELS BEST CARE, INC                     ",2252 BEVERLY BLVD SUITE 201                                                                         ,LOS ANGELES         ,90057,2134841530
CA,"L P G HEALTH CARE, INC                            ",11360 VENTURA BLVD                                                                                  ,STUDIO CITY         ,91604,8185473335
CA,"ADVENT HEALTHCARE SERVICES, INC                   ","3333 S BREA CANYON RD, STE 123                                                                      ",DIAMOND BAR         ,91765,9098392511
CA,"EGIDA HOME HEALTH CARE, INC                       ","1007 S CENTRAL AVE, SUITE 210                                                                       ",GLENDALE            ,91204,8182423536
CA,"PARADISE HOME HEALTH CARE SERVICES, INC.          ","12509 OXNARD STREET, SUITE 212P                                                                     ",NORTH HOLLYWOOD     ,91606,8185060471
CA,"A AND E HOME HEALTH SERVICES, INC                 ",2377 W FOOTHILL BLVD SUITE 14                                                                       ,UPLAND              ,91786,9099462232
CA,AAA HOME HEALTH CARE INC                          ,"995 E LOS ANGELES AVENUE, SUITE #4                                                                  ",SIMI VALLEY         ,93065,8055810640
CA,"BLUE SKY HOME HEALTH, INC                         ","6450 BELLINGHAM AVENUE, SUITE A                                                                     ",NORTH HOLLYWOOD     ,91606,8187541000
CA,"DUHANEY HOME HEALTH CARE, INC                     ",360 N SEPULVEDA BLVD SUITE 1048                                                                     ,EL SEGUNDO          ,90245,3104161160
CA,GIBRALTAR HOME HEALTH SERVICES LLC                ,"27001 AGOURA ROAD, SUITE 170                                                                        ",CALABASAS           ,91301,8188808600
CA,"FOREVER CARING HOME HEALTH SERVICES, INC          ","3756 SANTA ROSALIA DR, SUITE 520                                                                    ",LOS ANGELES         ,90008,3232937072
CA,VISION HOME HEALTH CARE                           ,"39899 BALENTINE DRIVE, SUITE 115                                                                    ",NEWARK              ,94560,5107951632
CA,"MBC HOME HEALTH SERVICES, INC.                    ",2777 W BROADWAY                                                                                     ,LOS ANGELES         ,90041,3232545399
CA,"HOLY INFANT HOME CARE, INC                        ",791 MARYLIND AVE                                                                                    ,CLAREMONT           ,91711,9096039312
CA,"EFFICIENT HOME HEALTH SERVICES, INC               ","8925 SEPULVEDA BLVD, SUITE 201                                                                      ",NORTH HILLS         ,91343,8188915114
CA,HOMEBOUND HEALTH CARE SERVICES                    ,"10515 BALBOA BLVD, SUITE 355                                                                        ",GRANADA HILLS       ,91344,8183680153
CA,ST BERNARDINE CARE PROVIDERS INC                  ,"18064 WIKA ROAD, SUITE #201                                                                         ",APPLE VALLEY        ,92307,7602426720
CA,"AMERICAN DREAM HOME HEALTH  CARE, INC             ","5655 LINDERO CANYON ROAD, SUITE 302                                                                 ",WESTLAKE VILLAGE    ,91362,8187078999
CA,DIVINE CARE HOME HEALTH SERVICES INC              ,"1985 YOSEMITE AVENUE, SUITE 250                                                                     ",SIMI VALLEY         ,93063,8055789481
CA,ST CLAIRE'S HOME HEALTH                           ,"27171 CALAROGA AVENUE, SUITE 12                                                                     ",HAYWARD             ,94545,5108874400
CA,ALPHA PLUS HOME HEALTH SERVICES                   ,"7227 BROADWAY, SUITE 201                                                                            ",LEMON GROVE         ,91945,6193370955
CA,PURITY HOME HEALTH SERVICES                       ,"12631 E IMPERIAL HIGHWAY, STE D-118                                                                 ",SANTA FE SPRINGS    ,90670,5628635652
CA,SEQUOIA HOME HEALTH                               ,"830 HILLVIEW COURT, SUITE 225                                                                       ",MILPITAS            ,95035,5107391992
CA,"ASSUMPTION HOME CARE, INC                         ","11750 STERLING AVENUE,  SUITE #C                                                                    ",RIVERSIDE           ,92503,9516378752
CA,"SUPERIOR HOME HEALTH SERVICES, INC.               ","7352 FOOTHILL BLVD, STE 102                                                                         ",TUJUNGA             ,91042,8189579991
CA,"GOOD SPIRIT HOME HEALTH SERVICES, INC             ","8322 BEVERLY BLVD, # 305                                                                            ",LOS ANGELES         ,90048,8182448700
CA,"MIRACLE HOME HEALTH CARE, INC                     ","5670 WILSHIRE BLVD, SUITE 1600                                                                      ",LOS ANGELES         ,90036,3237823883
CA,GREATER HOME HEALTH CARE INCORPORATED             ,2400 W CARSON ST SUITE 235                                                                          ,TORRANCE            ,90501,3107871731
CA,"ACKNOWLEDGE HOME HEALTH, INC                      ",13624 HAWTHORNE BLVD SUITE 210                                                                      ,HAWTHORNE           ,90250,3106791040
